iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DZA,Africa,Algeria,2021-11-02,206649.0,83.0,94.143,5927.0,3.0,4.0,4631.659,1.86,2.11,132.843,0.067,0.09,1.08,15.0,0.336,,,,,,,,,,,,,,,,11271319.0,6399209.0,4872110.0,,,20751.0,25.26,14.34,10.92,,465.0,7849.0,0.018,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-03,206754.0,105.0,97.857,5931.0,4.0,3.857,4634.012,2.353,2.193,132.933,0.09,0.086,1.09,16.0,0.359,,,,,,,,,,,,,,,,,,,,,18581.0,,,,,416.0,7212.0,0.016,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-04,206878.0,124.0,102.571,5936.0,5.0,4.143,4636.792,2.779,2.299,133.045,0.112,0.093,1.11,18.0,0.403,,,,,,,,,,,,,,,,,,,,,18189.0,,,,,408.0,7092.0,0.016,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-05,206995.0,117.0,103.571,5939.0,3.0,3.714,4639.414,2.622,2.321,133.112,0.067,0.083,1.08,16.0,0.359,,,,,,,,,,,,,,,,,,,,,17796.0,,,,,399.0,6972.0,0.016,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-06,207079.0,84.0,103.0,5941.0,2.0,3.286,4641.297,1.883,2.309,133.157,0.045,0.074,1.06,20.0,0.448,,,,,,,,,,,,,,,,,,,,,17404.0,,,,,390.0,6852.0,0.015,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-07,207156.0,77.0,100.571,5945.0,4.0,3.571,4643.023,1.726,2.254,133.246,0.09,0.08,1.06,15.0,0.336,,,,,,,,,,,,,,,,,,,,,14091.0,,,,,316.0,5658.0,0.013,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-08,207254.0,98.0,98.286,5950.0,5.0,3.714,4645.219,2.196,2.203,133.358,0.112,0.083,1.08,15.0,0.336,,,,,,,,,,,,,,,,11316115.0,6418827.0,4897288.0,,,10779.0,25.36,14.39,10.98,,242.0,4464.0,0.01,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-09,207385.0,131.0,105.143,5954.0,4.0,3.857,4648.155,2.936,2.357,133.448,0.09,0.086,1.13,16.0,0.359,,,,,,,,,,,,,,,,,,,,,8134.0,,,,,182.0,3590.0,0.008,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-10,207509.0,124.0,107.857,5960.0,6.0,4.143,4650.934,2.779,2.417,133.582,0.134,0.093,1.14,19.0,0.426,,,,,,,,,,,,,,,,,,,,,8801.0,,,,,197.0,3910.0,0.009,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-11,207624.0,115.0,106.571,5966.0,6.0,4.286,4653.512,2.578,2.389,133.717,0.134,0.096,1.13,25.0,0.56,,,,,,,,,,,,,,,,,,,,,9469.0,,,,,212.0,4229.0,0.009,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-12,207764.0,140.0,109.857,5971.0,5.0,4.571,4656.65,3.138,2.462,133.829,0.112,0.102,1.14,16.0,0.359,,,,,,,,,,,,,,,,,,,,,10137.0,,,,,227.0,4549.0,0.01,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-13,207873.0,109.0,113.429,5977.0,6.0,5.143,4659.093,2.443,2.542,133.964,0.134,0.115,1.14,19.0,0.426,,,,,,,,,,,,,,,,11376816.0,6446373.0,4930443.0,,,10805.0,25.5,14.45,11.05,,242.0,4869.0,0.011,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-14,207970.0,97.0,116.286,5984.0,7.0,5.571,4661.267,2.174,2.606,134.12,0.157,0.125,1.14,18.0,0.403,,,,,,,,,,,,,,,,,,,,,21027.0,,,,,471.0,8882.0,0.02,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-15,208104.0,134.0,121.429,5991.0,7.0,5.857,4664.27,3.003,2.722,134.277,0.157,0.131,1.15,22.0,0.493,,,,,,,,,,,,,,,,,,,,,31249.0,,,,,700.0,12896.0,0.029,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-16,208245.0,141.0,122.857,5997.0,6.0,6.143,4667.43,3.16,2.754,134.412,0.134,0.138,1.16,19.0,0.426,,,,,,,,,,,,,,,,,,,,,40803.0,,,,,915.0,16589.0,0.037,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-17,208380.0,135.0,124.429,6005.0,8.0,6.429,4670.456,3.026,2.789,134.591,0.179,0.144,1.17,20.0,0.448,,,,,,,,,,,,,,,,,,,,,50357.0,,,,,1129.0,20282.0,0.045,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-18,208532.0,152.0,129.714,6009.0,4.0,6.143,4673.863,3.407,2.907,134.681,0.09,0.138,1.18,22.0,0.493,,,,,,,,,,,,,,,,,,,,,59911.0,,,,,1343.0,23975.0,0.054,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-19,208695.0,163.0,133.0,6015.0,6.0,6.286,4677.516,3.653,2.981,134.815,0.134,0.141,1.18,22.0,0.493,,,,,,,,,,,,,,,,,,,,,69466.0,,,,,1557.0,27668.0,0.062,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-20,208839.0,144.0,138.0,6017.0,2.0,5.714,4680.744,3.227,3.093,134.86,0.045,0.128,1.18,24.0,0.538,,,,,,,,,,,,,,,,,,,,,79020.0,,,,,1771.0,31361.0,0.07,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-21,208952.0,113.0,140.286,6021.0,4.0,5.286,4683.277,2.533,3.144,134.95,0.09,0.118,1.17,23.0,0.516,,,,,,,,,,,,,,,,12008974.0,6697263.0,5298544.0,13167.0,,79020.0,26.92,15.01,11.88,0.03,1771.0,31361.0,0.07,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-22,209111.0,159.0,143.857,6026.0,5.0,5.0,4686.84,3.564,3.224,135.062,0.112,0.112,1.18,22.0,0.493,,,,,,,,,,,,,,,,12032500.0,6703364.0,5314016.0,,23526.0,71092.0,26.97,15.02,11.91,,1593.0,27753.0,0.062,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-23,209283.0,172.0,148.286,6030.0,4.0,4.714,4690.695,3.855,3.324,135.151,0.09,0.106,1.19,21.0,0.471,,,,,,,,,,,,,,,,,,,,,61916.0,,,,,1388.0,23888.0,0.054,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-24,209463.0,180.0,154.714,6035.0,5.0,4.286,4694.73,4.034,3.468,135.263,0.112,0.096,1.19,18.0,0.403,,,,,,,,,,,,,,,,,,,,,52741.0,,,,,1182.0,20024.0,0.045,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-25,209624.0,161.0,156.0,6041.0,6.0,4.571,4698.338,3.609,3.496,135.398,0.134,0.102,1.18,22.0,0.493,,,,,,,,,,,,,,,,12076870.0,6716299.0,5340231.0,20340.0,,43565.0,27.07,15.05,11.97,0.05,976.0,16160.0,0.036,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-26,209817.0,193.0,160.286,6046.0,5.0,4.429,4702.664,4.326,3.593,135.51,0.112,0.099,1.18,23.0,0.516,,,,,,,,,,,,,,,,,,,,,34739.0,,,,,779.0,12529.0,0.028,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-27,209980.0,163.0,163.0,6052.0,6.0,5.0,4706.317,3.653,3.653,135.645,0.134,0.112,1.18,21.0,0.471,,,,,,,,,,,,,,,,,,,,,25914.0,,,,,581.0,8897.0,0.02,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-28,210152.0,172.0,171.429,6058.0,6.0,5.286,4710.172,3.855,3.842,135.779,0.134,0.118,1.18,20.0,0.448,,,,,,,,,,,,,,,,,,,,,17088.0,,,,,383.0,5266.0,0.012,39.81,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-29,210344.0,192.0,176.143,6064.0,6.0,5.429,4714.476,4.303,3.948,135.913,0.134,0.122,1.16,17.0,0.381,,,,,,,,,,,,,,,,12145830.0,6740064.0,5380385.0,25381.0,,16190.0,27.22,15.11,12.06,0.06,363.0,5243.0,0.012,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-11-30,210531.0,187.0,178.286,6071.0,7.0,5.857,4718.667,4.191,3.996,136.07,0.157,0.131,1.14,14.0,0.314,,,,,,,,,,,,,,,,12293060.0,6875003.0,5391232.0,,147230.0,35110.0,27.55,15.41,12.08,,787.0,23904.0,0.054,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-01,210723.0,192.0,180.0,6076.0,5.0,5.857,4722.97,4.303,4.034,136.182,0.112,0.131,1.13,16.0,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-02,210921.0,198.0,185.286,6083.0,7.0,6.0,4727.408,4.438,4.153,136.339,0.157,0.134,1.12,15.0,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-03,211112.0,191.0,185.0,6089.0,6.0,6.143,4731.689,4.281,4.146,136.474,0.134,0.138,1.11,15.0,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-04,211297.0,185.0,188.143,6096.0,7.0,6.286,4735.835,4.146,4.217,136.631,0.157,0.141,1.12,15.0,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-05,211469.0,172.0,188.143,6103.0,7.0,6.429,4739.691,3.855,4.217,136.788,0.157,0.144,1.12,16.0,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-06,211662.0,193.0,188.286,6111.0,8.0,6.714,4744.016,4.326,4.22,136.967,0.179,0.15,,14.0,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-07,211859.0,197.0,189.714,6114.0,3.0,6.143,4748.432,4.415,4.252,137.034,0.067,0.138,,20.0,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-08,212047.0,188.0,189.143,6122.0,8.0,6.571,4752.645,4.214,4.239,137.213,0.179,0.147,,19.0,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
DZA,Africa,Algeria,2021-12-09,212224.0,177.0,186.143,6126.0,4.0,6.143,4756.612,3.967,4.172,137.303,0.09,0.138,,20.0,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44616626.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,,,,
AND,Europe,Andorra,2020-03-02,1.0,1.0,,,,,12.928,12.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-03,1.0,0.0,,,,,12.928,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-04,1.0,0.0,,,,,12.928,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-05,1.0,0.0,,,,,12.928,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-06,1.0,0.0,,,,,12.928,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-07,1.0,0.0,0.143,,,0.0,12.928,0.0,1.847,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-08,1.0,0.0,0.143,,,0.0,12.928,0.0,1.847,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-09,1.0,0.0,0.0,,,0.0,12.928,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-10,1.0,0.0,0.0,,,0.0,12.928,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-11,1.0,0.0,0.0,,,0.0,12.928,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-12,1.0,0.0,0.0,,,0.0,12.928,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-13,1.0,0.0,0.0,,,0.0,12.928,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-14,1.0,0.0,0.0,,,0.0,12.928,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-15,1.0,0.0,0.0,,,0.0,12.928,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-16,2.0,1.0,0.143,,,0.0,25.855,12.928,1.847,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-17,39.0,37.0,5.429,,,0.0,504.176,478.32,70.178,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-18,39.0,0.0,5.429,,,0.0,504.176,0.0,70.178,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-19,53.0,14.0,7.429,,,0.0,685.162,180.986,96.033,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-20,75.0,22.0,10.571,,,0.0,969.568,284.407,136.663,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-21,88.0,13.0,12.429,,,0.0,1137.627,168.059,160.671,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-22,113.0,25.0,16.0,1.0,1.0,0.143,1460.817,323.189,206.841,12.928,12.928,1.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-23,133.0,20.0,18.714,1.0,0.0,0.143,1719.368,258.552,241.93,12.928,0.0,1.847,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-24,164.0,31.0,17.857,1.0,0.0,0.143,2120.123,400.755,230.85,12.928,0.0,1.847,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-25,188.0,24.0,21.286,1.0,0.0,0.143,2430.385,310.262,275.173,12.928,0.0,1.847,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-26,224.0,36.0,24.429,3.0,2.0,0.429,2895.778,465.393,315.802,38.783,25.855,5.54,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-27,267.0,43.0,27.429,3.0,0.0,0.429,3451.664,555.886,354.585,38.783,0.0,5.54,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-28,308.0,41.0,31.429,3.0,0.0,0.429,3981.695,530.031,406.295,38.783,0.0,5.54,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-29,334.0,26.0,31.571,6.0,3.0,0.714,4317.812,336.117,408.142,77.565,38.783,9.234,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-30,370.0,36.0,33.857,8.0,2.0,1.0,4783.204,465.393,437.691,103.421,25.855,12.928,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-03-31,376.0,6.0,30.286,12.0,4.0,1.571,4860.77,77.565,391.521,155.131,51.71,20.315,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,16.0,16.84,23.46,206.841275176461
AND,Europe,Andorra,2020-04-01,390.0,14.0,28.857,14.0,2.0,1.857,5041.756,180.986,373.053,180.986,25.855,24.008,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-02,428.0,38.0,29.143,15.0,1.0,1.714,5533.004,491.248,376.747,193.914,12.928,22.162,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-03,439.0,11.0,24.571,16.0,1.0,1.857,5675.207,142.203,317.649,206.841,12.928,24.008,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-04,466.0,27.0,22.571,17.0,1.0,2.0,6024.252,349.045,291.794,219.769,12.928,25.855,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-05,501.0,35.0,23.857,18.0,1.0,1.714,6476.717,452.465,308.415,232.696,12.928,22.162,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-06,525.0,24.0,22.143,21.0,3.0,1.857,6786.979,310.262,286.254,271.479,38.783,24.008,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-07,545.0,20.0,24.143,22.0,1.0,1.429,7045.531,258.552,312.109,284.407,12.928,18.468,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-08,564.0,19.0,24.857,23.0,1.0,1.286,7291.155,245.624,321.343,297.334,12.928,16.621,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-09,583.0,19.0,22.143,25.0,2.0,1.429,7536.779,245.624,286.254,323.189,25.855,18.468,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-10,601.0,18.0,23.143,26.0,1.0,1.429,7769.475,232.696,299.181,336.117,12.928,18.468,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-04-11,601.0,0.0,19.286,26.0,0.0,1.286,7769.475,0.0,249.318,336.117,0.0,16.621,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
